,Unnamed: 0,Unnamed: 0.1,Partition Ratio,SMILES,Rank,HighThreshold,MediumThreshold,LowThreshold,scaffold
453,453,453,2.139607834,CC1CN(C2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(N(C)Cc6ccccc6)nn5)n4[B-]3(F)F)C=C2)CC(C)O1,454,0,1,0,[BH2-]1n2c(ccc2-n2cc(NCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]12
454,454,454,2.129314205836628,CCc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])cc1[N+](=O)[O-],455,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
455,455,455,2.127630914,CCCCCC(O)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CC(C)OC(C)C4)C=CC2=C3c2ccc(N)cc2)nn1,456,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]12
456,456,456,2.126321947014448,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=C/C=C/c4ccco4)=[N+]3[B-](F)(F)n3cccc32)cc1,457,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=CC=Cc3ccco3)=[N+]12
457,457,457,2.123558094931103,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)c(Cl)c1O,458,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
458,458,458,2.121184590733552,COc1cc(Cl)cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c1OC,459,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
459,459,459,2.119623778,CN(Cc1ccccc1)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCc5ccccc5C4)C=CC2=C3c2ccc(N)cc2)nn1,460,0,1,0,[BH2-]1n2c(ccc2-n2cc(NCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(N3CCc4ccccc4C3)=[N+]12
460,460,461,2.11614670566449,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(C(F)(F)F)cc4)=[N+]3[B-](F)(F)n3cccc32)cc1,462,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
461,461,462,2.115289963882112,Cc1cc(/C=C/c2cccc(O)c2Cl)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,463,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
462,462,463,2.112545361,CC1CN(C2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(CCc6ccccc6)nn5)n4[B-]3(F)F)C=C2)CC(C)O1,464,0,1,0,[BH2-]1n2c(ccc2-n2cc(CCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]12
463,463,464,2.10837919842142,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC(CC(C)C)=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C4=CC=CC=C41,465,0,1,0,C(=CC=C1Cc2ccccc2N1)C=CC1=[NH+]c2ccccc2C1
464,464,465,2.107607937342888,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(CCC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC(C)=C(F)C=C6)=C2C=C\1,466,0,1,0,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(CCc5ccccc5)nn4)cc3oc-2c1
465,465,466,2.099283589184511,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(C6=NC=CC=C6)C=C5)C=C4)=CC=C2,467,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(-c4ccccn4)cc3)=[N+]12
466,466,467,2.090850488118837,CSc1ccccc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2CC[NH3+],468,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
467,467,468,2.090239912,COc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CO)nn4)n3[B-]2(F)F)C=C1,469,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
468,468,469,2.082973574,CCCc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4cc(OC)ccc4OC)C=CC2=C3c2ccc(N)cc2)nn1,470,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
469,469,470,2.078931418404032,CC1=CC(/C=C/C2=CC=CC(OC3=CC(Cl)=CC(Cl)=C3)=C2)=[N+]4[B-](F)(F)N5C(C(C6=CC=C(NC(CCl)=O)C=C6)=C41)=CC=C5,471,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3cccc(Oc4ccccc4)c3)=[N+]12
470,470,471,2.077065656130209,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC(C(CCC)C)=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C4=CC=CC=C41,472,0,1,0,C(=CC=C1Cc2ccccc2N1)C=CC1=[NH+]c2ccccc2C1
471,471,472,2.074772996913324,CC1=CC(C)(C)Nc2ccc3c(c21)Oc1cc(N)ccc1C3c1cccc(Cl)c1,473,0,1,0,C1=Cc2c(ccc3c2Oc2ccccc2C3c2ccccc2)NC1
472,472,473,2.073244377315109,F[B-]1(F)[N+]2=C(/C=C/C3=C(C=CC=C4)C4=CC=C3OC)C=C(C)C2=CC5=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N15,474,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=Cc3cccc4ccccc34)=[N+]12
473,473,474,2.071378751916175,CC1=CC(C)(C)Nc2ccc3c(c21)Oc1cc(N)ccc1C3c1ccc(CN2CCCC2)cc1,475,0,1,0,C1=Cc2c(ccc3c2Oc2ccccc2C3c2ccc(CN3CCCC3)cc2)NC1
474,474,475,2.066108281749089,COc1cccc(Oc2ccccc2/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c1,476,0,1,0,[BH2-]1n2c(C=Cc3ccccc3Oc3ccccc3)ccc2C=C2C=CC=[N+]12
475,475,476,2.057393589853287,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])cc1,477,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
476,476,477,2.051192258569386,CC1=CC(/C=C/C2=CC=C(C)C(Cl)=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(C)=O)C=C5)=C31)=CC=C4,478,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
477,477,478,2.049706135,Nc1ccc(C2=C3C=CC(N4CCc5ccccc5C4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(CC3CCCCC3)nn2)cc1,479,0,1,0,[BH2-]1n2c(ccc2-n2cc(CC3CCCCC3)nn2)C(c2ccccc2)=C2C=CC(N3CCc4ccccc4C3)=[N+]12
478,478,479,2.048394615640103,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cc(C(C)(C)C)ccc4O)=[N+]3[B-](F)(F)n3cccc32)cc1,480,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
479,479,480,2.048394615640103,CC(=O)NCCC/[N+](C)=c1\ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4cc(C(C)(C)C)nn4)cc3oc-2c1,481,0,1,0,[N+]=c1ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4ccnn4)cc3oc-2c1
480,480,481,2.046388279583701,COC1=CC(/C=C/C2=CC=[N+](CC3=CC=C(C4=CC=CC=C4)C=C3)C=C2)=C(OC)C=C1,482,0,1,0,C(=Cc1cc[n+](Cc2ccc(-c3ccccc3)cc2)cc1)c1ccccc1
481,481,482,2.045257022859418,CCCc1ccc(C2c3ccc(N)cc3Oc3cc(N(C)C)ccc32)cc1,483,0,1,0,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
482,482,483,2.041321402788638,NCCCN(CCC(=O)NCc1cccc(Cl)c1)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,484,0,1,0,O=C(CCNC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1)NCc1ccccc1
483,483,484,2.037177050975686,CC1=CC(/C=C/C2=CC=CC(OC)=C2F)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(C)=O)C=C5)=C31)=CC=C4,485,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
484,484,485,2.003375095843529,CC1=CC(/C=C/C2=CC=C(CC)C([N+]([O-])=O)=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,486,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
485,485,486,1.998808108909863,COc1ccc(C2c3ccc(N)cc3Oc3c2ccc2c3C(C)=CC(C)(C)N2)cc1OC,487,0,0,1,C1=Cc2c(ccc3c2Oc2ccccc2C3c2ccccc2)NC1
486,486,487,1.996185648,CCCCCC(O)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(Nc4ccccc4OC)C=CC2=C3c2ccc(N)cc2)nn1,488,0,0,1,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
487,487,488,1.994359403604782,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)cc2OC)C(C)=O)C(C)(C)c2ccccc21,489,0,0,1,C(=CC1=C(NCc2ccccc2)C(=CC=C2Cc3ccccc3N2)CCC1)C1=[NH+]c2ccccc2C1
488,488,489,1.989919069214829,Cc1cc(/C=C/c2cccc(I)c2)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,490,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
489,489,490,1.981581832327947,CC1=CC(/C=C/C2=C(OCC=C)C=CC=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,491,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccccc3)=[N+]12
490,490,491,1.97670912,COc1ccc(OC)c(CNC2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(CO)nn5)n4[B-]3(F)F)C=C2)c1,492,0,0,1,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
491,491,492,1.973966595,CCCc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(Nc4ccccc4OC)C=CC2=C3c2ccc(N)cc2)nn1,493,0,0,1,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
492,492,493,1.973556512983965,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4nccn4C)=[N+]3[B-](F)(F)n3cccc32)cc1,494,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ncc[nH]3)=[N+]12
493,493,494,1.971548630861574,CC1=CC(/C=C/C2=CC=CC([N+]([O-])=O)=C2O)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(C)=O)C=C5)=C31)=CC=C4,495,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
494,494,495,1.969511746,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CC(C)OC(C)C4)C=CC2=C3c2ccc(N)cc2)nn1,496,0,0,1,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]12
495,495,496,1.96534070051742,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=C/C=C/N(C)C)=[N+]3[B-](F)(F)n3cccc32)cc1,497,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC=[N+]12
496,496,497,1.958564918517304,COc1ccc(C=CC2=[N+]3C(=C(c4ccc(NC(C)=O)cc4)c4cccn4[B-]3(F)F)C(C)=C2)cc1O,498,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
497,497,498,1.95457158608042,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=CC6=C5C=CC=C6)N=N4)=CC=C3C(C7=CC(C)=C(OC)C(C)=C7)=C2C=C\1,499,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(-c5cccc6ccccc56)nn4)cc3oc-2c1
498,498,499,1.946449529695346,Cc1ccccc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2CC[NH3+],500,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
499,499,500,1.945440742879699,Cc1ccc(C2c3ccc(N)cc3Oc3cc(O)ccc32)cc1,501,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
500,500,501,1.941825843333263,CC1=CC(/C=C/C2=CC(OC)=C(OC)C=C2F)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(C)=O)C=C5)=C31)=CC=C4,502,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
501,501,502,1.939171131,Cc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CC(C)C)nn4)n3[B-]2(F)F)C=C1,503,0,0,1,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
502,502,503,1.938463203746561,CC1=CC(/C=C/C2=CC=C(OCCCCC)C=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(N)C=C5)=C31)=CC=C4,504,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
503,503,504,1.934624602525567,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cc(Cl)cc(Br)c4O)=[N+]3[B-](F)(F)n3cccc32)cc1,505,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
504,504,505,1.930740199499258,COc1cccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c1,506,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
505,505,506,1.923695915392128,CCCc1ccc(C2c3ccc(N)cc3Sc3cc(N)ccc32)cc1,507,0,0,1,c1ccc(C2c3ccccc3Sc3ccccc32)cc1
506,506,507,1.918456455130078,Nc1ccc2c(c1)Sc1cc(N)ccc1C2c1ccc(CN2CCCC2)cc1,508,0,0,1,c1ccc2c(c1)Sc1ccccc1C2c1ccc(CN2CCCC2)cc1
507,507,508,1.916461294139628,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(C=C(OC)C=C6)C6=C5)N=N4)=CC=C3C(C7=CC(C=CC=C8)=C8C=C7)=C2C=C\1,509,0,0,1,[N+]=c1ccc2c(-c3ccc4ccccc4c3)c3ccc(-n4cc(-c5ccc6ccccc6c5)nn4)cc3oc-2c1
508,508,509,1.911650755300306,COc1cc(Cl)cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c1OC,510,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
509,509,510,1.906499205105753,Nc1ccc2c(c1)Sc1cc(N)ccc1C2c1ccccc1,511,0,0,1,c1ccc(C2c3ccccc3Sc3ccccc32)cc1
510,510,511,1.906342465184274,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=CC4CCCCC4)=[N+]3[B-](F)(F)n3cccc32)cc1,512,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=CC3CCCCC3)=[N+]12
511,511,512,1.906208529,CC(C)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCc5ccccc5C4)C=CC2=C3c2ccc(N)cc2)nn1,513,0,0,1,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(N3CCc4ccccc4C3)=[N+]12
512,512,513,1.895301779344453,CC1=CC(/C=C/C2=C3C=CC(C4=C53)=CC=CC4=CC=C5C=C2)=[N+](C1=C(C6=CC=C(N)C=C6)c7cccn78)[B-]8(F)F,514,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc4ccc5cccc6ccc3c4c56)=[N+]12
513,513,514,1.889457365453945,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(C=C(OC)C=C6)C6=C5)N=N4)=CC=C3C(C7=CC=C(C8=CC=CC=C8)C=C7)=C2C=C\1,515,0,0,1,[N+]=c1ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccc(-n4cc(-c5ccc6ccccc6c5)nn4)cc3oc-2c1
514,514,515,1.883196714238079,F[B-]1(F)[N+]2=C(/C=C/C3=CC=C(C4=CC=CC=C4)S3)C=C(C)C2=CC5=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N15,516,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccc(-c4ccccc4)s3)=[N+]12
515,515,516,1.882908294,CC1CN(C2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(C6CCCC6)nn5)n4[B-]3(F)F)C=C2)CC(C)O1,517,0,0,1,[BH2-]1n2c(ccc2-n2cc(C3CCCC3)nn2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]12
516,516,517,1.881467841,COc1ccc(OC)c(CNC2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(CC6CCCCC6)nn5)n4[B-]3(F)F)C=C2)c1,518,0,0,1,[BH2-]1n2c(ccc2-n2cc(CC3CCCCC3)nn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
517,517,518,1.87461758954812,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=CC=C5C)C=C4)=CC=C2,519,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
518,518,519,1.87201124896387,CC1(C)C(/C=C/C=C/C=C2N(CCCCC(NCC3=CC=CC=C3OC)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,520,0,0,1,O=C(CCCCN1C(=CC=CC=CC2=[NH+]c3ccccc3C2)Cc2ccccc21)NCc1ccccc1
519,519,520,1.863885826876338,F[B-]1(F)[N+]2=C(/C=C/C3=C([N+]([O-])=O)C(N4CCCC4)=CC=C3)C=C(C)C2=CC5=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N15,521,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3cccc(N4CCCC4)c3)=[N+]12
520,520,521,1.861719248588027,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=NC6=C5C=CC=C6)C=C4)=CC=C2,522,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccnc4ccccc34)=[N+]12
521,521,522,1.85994290463512,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(C6=CC=CC=C6)C=C5)N=N4)=CC=C3C(C7=CC(C)=C(OC)C(C)=C7)=C2C=C\1,523,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(-c5ccc(-c6ccccc6)cc5)nn4)cc3oc-2c1
522,522,523,1.853675591833215,COc1ccccc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2CCNC(=O)CCl,524,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
523,523,524,1.853668239658331,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cc(C)c(Oc5ccccc5)c(C)c4)=[N+]3[B-](F)(F)n3cccc32)cc1,525,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(Oc4ccccc4)cc3)=[N+]12
524,524,525,1.827255822789201,COC(=O)c1cc(OC)cc(OC)c1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2CC[NH3+],526,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
525,525,526,1.825305878270258,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(CC)C=C5)N=N4)=CC=C3C(C6=CC(C)=C(OC)C(C)=C6)=C2C=C\1,527,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
526,526,527,1.815752031210495,COc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])ccc1F,528,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
527,527,528,1.807244503,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N(C)Cc4ccccc4)C=CC2=C3c2ccc(N)cc2)nn1,529,0,0,1,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
528,528,529,1.806985675637303,CC1=CC(/C=C/CC2=CC=CC=C2SC)=[N+]([B-](F)3F)C1=Cc4n3ccc4,530,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=CCc3ccccc3)=[N+]12
529,529,530,1.805902257264087,CN(C)c1ccc2c(c1)Oc1cc(N)ccc1C2c1ccc(CN2CCCC2)cc1,531,0,0,1,c1ccc2c(c1)Oc1ccccc1C2c1ccc(CN2CCCC2)cc1
530,530,531,1.802124084133099,COc1cccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c1Cl,532,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
531,531,532,1.800125693685552,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cc(F)c(F)cc4F)=[N+]3[B-](F)(F)n3cccc32)cc1,533,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
532,532,533,1.800125693685552,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)=[N+]3[B-](F)(F)n3cccc32)cc1,534,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)=[N+]12
533,533,534,1.777796826204244,F[B-]1(F)[N+]2=C(/C=C/C3=CC=C(OCC)C(OC)=C3)C=C(C)C2=CC4=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N14,535,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccccc3)=[N+]12
534,534,535,1.77659240830799,CCCC(C)c1cn(-c2ccc3c(-c4ccc(F)c(C)c4)c4cc/c(=[N+](/C)CCCN)cc-4oc3c2)nn1,536,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4ccnn4)cc3oc-2c1
535,535,536,1.769032487866605,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC(C)=CC=C5)N=N4)=CC=C3C(C6=CC=C(C7=CC=CC=C7)C=C6)=C2C=C\1,537,0,0,1,[N+]=c1ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
536,536,537,1.757382894328137,NCCCN(CCC(=O)NCC1CCCCC1)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,538,0,0,1,O=C(CCNC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1)NCC1CCCCC1
537,537,538,1.753751398273532,CSc1ccc(C2c3ccc(N)cc3Oc3cc(N4CCCCC4)ccc32)cc1,539,0,0,1,c1ccc(C2c3ccccc3Oc3cc(N4CCCCC4)ccc32)cc1
538,538,539,1.748002235301502,CC1=CC(/C=C/C2=CC=C(OC3=CC=C(C)C=C3)C=C2)=[N+]4[B-](F)(F)N5C(C(C6=CC=C(NC(C)=O)C=C6)=C41)=CC=C5,540,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(Oc4ccccc4)cc3)=[N+]12
539,539,540,1.735307878039589,Nc1ccc2c(c1)Oc1cc(N3CCCCC3)ccc1C2c1ccc(Cl)s1,541,0,0,1,c1csc(C2c3ccccc3Oc3cc(N4CCCCC4)ccc32)c1
540,540,541,1.733705641446511,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2cccc(OC)c2)C(C)(C)c2ccccc21,542,0,0,1,O=C(CCCC(=O)N(CCCN1CCCCC1)C1=C(C=CC2=[NH+]c3ccccc3C2)CCCC1=CC=C1Cc2ccccc2N1)NCc1ccccc1
541,541,542,1.723203372446982,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=CC=C5)N=N4)=CC=C3C(C6=CC(C=CC=C7)=C7C=C6)=C2C=C\1,543,0,0,1,[N+]=c1ccc2c(-c3ccc4ccccc4c3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
542,542,543,1.710479842,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCc5ccccc5C4)C=CC2=C3c2ccc(N)cc2)nn1,544,0,0,1,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(N3CCc4ccccc4C3)=[N+]12
543,543,544,1.706375244756926,COC(=O)c1ccc(-c2ccc(C=CC3=[N+]4C(=C(c5ccc(NC(C)=O)cc5)c5cccn5[B-]4(F)F)C(C)=C3)cc2)cc1,545,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(-c4ccccc4)cc3)=[N+]12
544,544,545,1.702597129038965,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(OCc5ccccc5)c(OCc5ccccc5)c4)=[N+]3[B-](F)(F)n3cccc32)cc1,546,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)=[N+]12
