,SMILES
1209,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCCCc2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1210,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(C(C)=O)C2CCCCC2)C(C)(C)c2ccccc21
1211,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCOC)C(C)=O)C(C)(C)c2ccccc21
1212,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(C(C)=O)C2CCCC2)C(C)(C)c2ccccc21
1213,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2cc(OC)ccc2OC)C(C)=O)C(C)(C)c2ccccc21
1214,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2cccc(OC)c2OC)C(C)=O)C(C)(C)c2ccccc21
1215,CCCC(C)N(C(C)=O)C1=C(/C=C/C2=[N+](CCCN)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1216,CCCC(CC)CCOCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCN)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1217,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2ccc(CC)cc2)C(C)=O)C(C)(C)c2ccccc21
1218,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(F)cc2)C(C)=O)C(C)(C)c2ccccc21
1219,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2cccc(F)c2)C(C)=O)C(C)(C)c2ccccc21
1220,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(Cl)cc2)C(C)=O)C(C)(C)c2ccccc21
1221,CCCCC(CC)CN(C(C)=O)C1=C(/C=C/C2=[N+](CCCN)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1222,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2cc(OC)cc(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1223,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)c(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1224,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCN2CCCCC2)C(C)=O)C(C)(C)c2ccccc21
1225,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCCOC(C)C)C(C)=O)C(C)(C)c2ccccc21
1226,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(C(C)=O)C(C)CCc2ccccc2)C(C)(C)c2ccccc21
1227,CCCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCN)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1228,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCN2CCOCC2)C(C)=O)C(C)(C)c2ccccc21
1229,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CC)C(C)=O)C(C)(C)c2ccccc21
1230,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)c(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1231,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccccc2Br)C(C)=O)C(C)(C)c2ccccc21
1232,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCCc2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1233,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2c(OC)cc(OC)cc2OC)C(C)=O)C(C)(C)c2ccccc21
1234,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2cccc(OC)c2OC)C(C)=O)C(C)(C)c2ccccc21
1235,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2ccc(O)cc2)C(C)=O)C(C)(C)c2ccccc21
1236,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2cc(OC)c(OC)c(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1237,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)cc2OC)C(C)=O)C(C)(C)c2ccccc21
1238,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2ccc([N+](=O)[O-])cc2)C(C)=O)C(C)(C)c2ccccc21
1239,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccccc2Cl)C(C)=O)C(C)(C)c2ccccc21
1240,CCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCN)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1241,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1242,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccccc2F)C(C)=O)C(C)(C)c2ccccc21
1243,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)cc2)C(C)=O)C(C)(C)c2ccccc21
1244,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CC2CCCCC2)C(C)=O)C(C)(C)c2ccccc21
1245,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2cccc(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1246,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccccc2OC)C(C)=O)C(C)(C)c2ccccc21
1247,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2ccc(OC)cc2)C(C)=O)C(C)(C)c2ccccc21
1248,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(C)cc2)C(C)=O)C(C)(C)c2ccccc21
1249,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2cccc(C)c2)C(C)=O)C(C)(C)c2ccccc21
1250,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccccn2)C(C)=O)C(C)(C)c2ccccc21
1251,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2cccc(Cl)c2)C(C)=O)C(C)(C)c2ccccc21
1252,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2cccc(F)c2)C(C)=O)C(C)(C)c2ccccc21
1253,CCCCCCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCN)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1254,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCN2CC=CC=C2C)C(C)=O)C(C)(C)c2ccccc21
1255,CCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCN)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1256,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCCN(C)C)C(C)=O)C(C)(C)c2ccccc21
1257,CCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCN)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1258,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCC(C)C)C(C)=O)C(C)(C)c2ccccc21
1259,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(C(C)=O)C2CCCCCC2)C(C)(C)c2ccccc21
1260,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccco2)C(C)=O)C(C)(C)c2ccccc21
1261,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(Br)cc2)C(C)=O)C(C)(C)c2ccccc21
1262,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2ccccc2F)C(C)=O)C(C)(C)c2ccccc21
1263,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2ccc(C)cc2)C(C)=O)C(C)(C)c2ccccc21
1264,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2ccccc2Cl)C(C)=O)C(C)(C)c2ccccc21
1265,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(Cl)cc2Cl)C(C)=O)C(C)(C)c2ccccc21
1266,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CC(c2ccccc2)c2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1267,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(Cl)c(Cl)c2)C(C)=O)C(C)(C)c2ccccc21
1268,CCCCCCCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCN)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1269,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(Br)cc2)C(C)=O)C(C)(C)c2ccccc21
1270,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CC(C)CC)C(C)=O)C(C)(C)c2ccccc21
1271,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2ccccc2-c2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1272,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCCN2CCCC2)C(C)=O)C(C)(C)c2ccccc21
1273,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(Br)cc2F)C(C)=O)C(C)(C)c2ccccc21
1274,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2ccc(Cl)cc2)C(C)=O)C(C)(C)c2ccccc21
1275,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2ccc(Cl)cc2Cl)C(C)=O)C(C)(C)c2ccccc21
1276,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCCN2CCCC2=O)C(C)=O)C(C)(C)c2ccccc21
1277,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccc3c(c2)OCO3)C(C)=O)C(C)(C)c2ccccc21
1278,CCCCCCCCCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(C)=O)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1279,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2c(F)cccc2F)C(C)=O)C(C)(C)c2ccccc21
1280,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCC(C)(C)C)C(C)=O)C(C)(C)c2ccccc21
1281,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCC(c2ccccc2)c2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1282,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccccc2C)C(C)=O)C(C)(C)c2ccccc21
1283,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2cccc(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1284,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccccc2OC)C(C)=O)C(C)(C)c2ccccc21
1285,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CN2CCCC2)C(C)=O)C(C)(C)c2ccccc21
1286,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(C(C)=O)C2CCN(Cc3ccccc3)CC2)C(C)(C)c2ccccc21
1287,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2ccccn2)C(C)=O)C(C)(C)c2ccccc21
1288,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2cccc(OC)c2OC)C(C)=O)C(C)(C)c2ccccc21
1289,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCCCc2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1290,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(C(C)=O)C2CCCCC2)C(C)(C)c2ccccc21
1291,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCOC)C(C)=O)C(C)(C)c2ccccc21
1292,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(C(C)=O)C2CCCC2)C(C)(C)c2ccccc21
1293,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2cc(OC)ccc2OC)C(C)=O)C(C)(C)c2ccccc21
1294,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2cccc(OC)c2OC)C(C)=O)C(C)(C)c2ccccc21
1295,CCCC(C)N(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(C)=O)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1296,CCCC(CC)CCOCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(C)=O)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1297,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2ccc(CC)cc2)C(C)=O)C(C)(C)c2ccccc21
1298,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccc(F)cc2)C(C)=O)C(C)(C)c2ccccc21
1299,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2cccc(F)c2)C(C)=O)C(C)(C)c2ccccc21
1300,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccc(Cl)cc2)C(C)=O)C(C)(C)c2ccccc21
1301,CCCCC(CC)CN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(C)=O)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1302,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2cc(OC)cc(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1303,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)c(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1304,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCN2CCCCC2)C(C)=O)C(C)(C)c2ccccc21
1305,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCCOC(C)C)C(C)=O)C(C)(C)c2ccccc21
1306,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(C(C)=O)C(C)CCc2ccccc2)C(C)(C)c2ccccc21
1307,CCCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(C)=O)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1308,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCN2CCOCC2)C(C)=O)C(C)(C)c2ccccc21
1309,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CC)C(C)=O)C(C)(C)c2ccccc21
1310,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)c(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1311,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccccc2Br)C(C)=O)C(C)(C)c2ccccc21
1312,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCCc2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1313,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2c(OC)cc(OC)cc2OC)C(C)=O)C(C)(C)c2ccccc21
1314,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2cccc(OC)c2OC)C(C)=O)C(C)(C)c2ccccc21
1315,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2ccc(O)cc2)C(C)=O)C(C)(C)c2ccccc21
1316,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2cc(OC)c(OC)c(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1317,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)cc2OC)C(C)=O)C(C)(C)c2ccccc21
1318,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2ccc([N+](=O)[O-])cc2)C(C)=O)C(C)(C)c2ccccc21
1319,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccccc2Cl)C(C)=O)C(C)(C)c2ccccc21
1320,CCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(C)=O)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1321,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1322,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccccc2F)C(C)=O)C(C)(C)c2ccccc21
1323,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)cc2)C(C)=O)C(C)(C)c2ccccc21
1324,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CC2CCCCC2)C(C)=O)C(C)(C)c2ccccc21
1325,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2cccc(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1326,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccccc2OC)C(C)=O)C(C)(C)c2ccccc21
1327,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2ccc(OC)cc2)C(C)=O)C(C)(C)c2ccccc21
1328,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccc(C)cc2)C(C)=O)C(C)(C)c2ccccc21
1329,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2cccc(C)c2)C(C)=O)C(C)(C)c2ccccc21
1330,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccccn2)C(C)=O)C(C)(C)c2ccccc21
1331,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2cccc(Cl)c2)C(C)=O)C(C)(C)c2ccccc21
1332,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2cccc(F)c2)C(C)=O)C(C)(C)c2ccccc21
1333,CCCCCCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(C)=O)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1334,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCN2CC=CC=C2C)C(C)=O)C(C)(C)c2ccccc21
1335,CCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(C)=O)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1336,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCCN(C)C)C(C)=O)C(C)(C)c2ccccc21
1337,CCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(C)=O)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1338,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCC(C)C)C(C)=O)C(C)(C)c2ccccc21
1339,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(C(C)=O)C2CCCCCC2)C(C)(C)c2ccccc21
1340,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccco2)C(C)=O)C(C)(C)c2ccccc21
1341,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccc(Br)cc2)C(C)=O)C(C)(C)c2ccccc21
1342,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2ccccc2F)C(C)=O)C(C)(C)c2ccccc21
1343,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2ccc(C)cc2)C(C)=O)C(C)(C)c2ccccc21
1344,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2ccccc2Cl)C(C)=O)C(C)(C)c2ccccc21
1345,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccc(Cl)cc2Cl)C(C)=O)C(C)(C)c2ccccc21
1346,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CC(c2ccccc2)c2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1347,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccc(Cl)c(Cl)c2)C(C)=O)C(C)(C)c2ccccc21
1348,CCCCCCCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(C)=O)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1349,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccc(Br)cc2)C(C)=O)C(C)(C)c2ccccc21
1350,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CC(C)CC)C(C)=O)C(C)(C)c2ccccc21
